valid,invalid_reason,id,address,symbol,chain,signal_type,signal_types,abnormal_rule,trend_interval,event_ts,event_time,push_count,last_event_ts,last_event_time,snapshot_id,current_mcap,first_signal_mcap,first_signal_ts,first_signal_time,first_signal_change_pct,price_change_pct,max_abnormal_mcap,ath_mcap,liquidity,pool_mcap_ratio,age_sec,resolution,entry_price_field,entry_price,entry_time,peak_price,peak_time,lowest_price,lowest_time,post_peak_low_price,post_peak_low_time,current_price,current_time,max_gain_pct,max_gain_multiple,current_return_pct,entry_drawdown_pct,lowest_return_pct,high_to_low_drawdown_pct,high_to_current_drawdown_pct,time_to_peak_min,time_to_low_min,time_peak_to_low_min,volume_usd,candles
True,,283,5gTPspC2ricuGWiYQ4Ghausg8fsq7uCrGgSVACatcoin,CATCOIN,sol,abnormal,abnormal,OLD_MCAP_4W_UP15,5m,1778865110,2026-05-16 01:11:50,1,1778865110,2026-05-16 01:11:50,58192,1135537.3008507001,1135537.3008507001,1778865109,2026-05-16 01:11:49,0.0,15.114962308433528,0.0,1451074.3609031176,114219.39177043956,0.1005862085594818,1869892,5m,close_at_signal,0.001026120941262028,2026-05-16 05:15:00,0.0012164617367448273,2026-05-16 06:10:00,0.0008026291231049236,2026-05-16 12:00:00,0.0008026291231049236,2026-05-16 12:00:00,0.0008306155719295771,2026-05-16 12:40:00,18.549547897219497,1.185495478972195,-19.052858339680544,-21.780260900068104,-21.780260900068104,34.01936954854765,31.718725970596452,298.1666666666667,648.1666666666666,350.0,119135.31080872437,90
True,,286,ESBCnCXtEZDmX8QnHU6qMZXd9mvjSAZVoYaLKKADBAGS,BTH,sol,abnormal,abnormal,OLD_MCAP_4W_UP15,1m,1778865712,2026-05-16 01:21:52,1,1778865712,2026-05-16 01:21:52,58250,147433.022654174,147433.022654174,1778865701,2026-05-16 01:21:41,0.0,16.911618595346255,0.0,161979.6836012895,27674.90387543316,0.18771170377717036,24329256,5m,close_at_signal,0.00014233918009653746,2026-05-16 01:20:00,0.00014288614253218836,2026-05-16 01:20:00,0.00012542158041714676,2026-05-16 06:20:00,0.00012542158041714676,2026-05-16 06:20:00,0.00013250529831342842,2026-05-16 11:30:00,0.384266956771806,1.003842669567718,-6.908766635047003,-11.885413185545135,-11.885413185545135,12.22271229773546,7.265116151079109,0.0,298.1333333333333,300.0,982.4608423137305,15
True,,287,Aw5SxKyYhXFdZj2BHCqs11UaV5ohwpFQjauB9jFhpump,Apple,sol,abnormal,abnormal,OLD_MCAP_4W_UP15,1m,1778865774,2026-05-16 01:22:54,1,1778865774,2026-05-16 01:22:54,58259,816856.6057007521,816856.6057007521,1778865773,2026-05-16 01:22:53,0.0,17.234108815655112,0.0,2267024.955242179,111660.58371886775,0.13669545295906388,952839,5m,close_at_signal,0.0008121139765558136,2026-05-16 05:15:00,0.0008756165078305582,2026-05-16 10:45:00,0.0007057273695242549,2026-05-16 08:00:00,0.0007374045167162569,2026-05-16 11:50:00,0.0007797795095811302,2026-05-16 12:40:00,7.819411204331161,1.0781941120433116,-3.9815183469461113,-13.099960116773968,-13.099960116773968,15.784534653959136,10.945088105622325,562.1,397.1,65.0,157011.3288400704,90
True,,289,6w9LfH8KnqjrTdnKpqvj1kmUgCh1Z2yFEaRrMQKwpump,Marvin,sol,new_revival,new_revival,NEW_BOTTOM_REVIVAL,1m,1778865988,2026-05-16 01:26:28,13,1778905918,2026-05-16 12:31:58,58273,77261.6,77261.6,1778865987,2026-05-16 01:26:27,0.0,38.30770587893609,0.0,371135.33,25982.78581464324,0.3362962430837989,18865,5m,close_at_signal,0.00016586416180351356,2026-05-16 05:15:00,0.00026917802025894173,2026-05-16 06:40:00,0.00011809714734097073,2026-05-16 11:20:00,0.00011809714734097073,2026-05-16 11:20:00,0.0001587515492966341,2026-05-16 12:40:00,62.28823474103833,1.6228823474103833,-4.288215386338379,-28.798876106297588,-28.798876106297588,56.1267494175919,41.023583892949524,313.53333333333336,593.5333333333333,280.0,142233.64751136082,90
True,,290,DJ15QJxVPFGv6kYhT6LvDGqG9b4aBFWQzavA7dGxpump,goblintown,sol,abnormal,"abnormal,quiet_runup",OLD_MCAP_4W_UP15,1m,1778866006,2026-05-16 01:26:46,3,1778889012,2026-05-16 07:50:12,58274,74999.6370686304,74999.6370686304,1778866005,2026-05-16 01:26:45,0.0,20.157006833104084,0.0,543773.5684992803,25961.02143669648,0.34614862753189274,1184165,5m,close_at_signal,5.88428825361736e-05,2026-05-16 03:25:00,0.00011038374427235606,2026-05-16 07:50:00,5.412944758110449e-05,2026-05-16 03:50:00,6.920868813186406e-05,2026-05-16 12:40:00,7.081154967112139e-05,2026-05-16 12:40:00,87.59064735568955,1.8759064735568955,20.34004219217178,-8.010204041536417,-8.010204041536417,37.30173895795602,35.84965781156685,383.23333333333335,143.23333333333332,290.0,33013.37461887713,90
True,,291,7yDRPZ8aDGbdvWWWV2f1haxmGmEPHgDmJH5mydQQpump,Odyssey,sol,abnormal,"abnormal,quiet_runup",OLD_MCAP_4W_UP15,1m,1778866299,2026-05-16 01:31:39,7,1778890750,2026-05-16 08:19:10,58298,46854.2874557312,46854.2874557312,1778866298,2026-05-16 01:31:38,0.0,78.29714191979292,0.0,108567.76921959194,18216.56592139496,0.38879186752346423,179345,5m,close_at_signal,3.862555871200069e-05,2026-05-16 04:15:00,6.1014703229516166e-05,2026-05-16 05:45:00,3.562684698498647e-05,2026-05-16 11:55:00,3.562684698498647e-05,2026-05-16 11:55:00,3.9398100155416456e-05,2026-05-16 12:40:00,57.96458423929367,1.5796458423929367,2.0000783656644927,-7.763542656750088,-7.763542656750088,41.609407078535455,35.42851465291168,253.35,623.35,370.0,45915.10966119194,90
True,,292,CBPVjJJYKsRGcTcA2kCK4WLLbC9QMRFyDfsLatDupump,SPCX,sol,abnormal,"abnormal,quiet_runup",OLD_MCAP_4W_UP15,1m,1778866312,2026-05-16 01:31:52,3,1778870531,2026-05-16 02:42:11,58300,45890.2229053422,45890.2229053422,1778866311,2026-05-16 01:31:51,0.0,23.670456311791614,0.0,58929.62405202565,18699.86131377196,0.40749118504706716,4313183,5m,close_at_signal,4.899256885446457e-05,2026-05-16 04:10:00,7.19174564883924e-05,2026-05-16 04:45:00,4.166194582860839e-05,2026-05-16 05:00:00,4.166194582860839e-05,2026-05-16 05:00:00,5.5496773094437424e-05,2026-05-16 12:40:00,46.79258134438227,1.4679258134438227,13.275899574268069,-14.962724342200229,-14.962724342200229,42.069772955147954,22.832680959184504,193.13333333333333,208.13333333333333,15.0,38396.309891331264,90
True,,293,3vZY2MKBzRMoT4nGUCWYzXPTES2jLaLNMV8Fn5cKpump,Token,sol,quiet_runup,quiet_runup,TRENDING_QUIET_RUNUP,1m,1778866335,2026-05-16 01:32:15,1,1778866335,2026-05-16 01:32:15,58304,65572.261319642,65572.261319642,1778866335,2026-05-16 01:32:15,0.0,161.63592878650564,0.0,104968.49735445001,22936.09513492874,0.3497835010313773,10628489,5m,close_at_signal,6.501979866458516e-05,2026-05-16 01:30:00,0.00011207823689607716,2026-05-16 05:55:00,4.9225628493339055e-05,2026-05-16 04:05:00,5.897042235678241e-05,2026-05-16 07:05:00,7.745113733442344e-05,2026-05-16 11:45:00,72.3755520595355,1.723755520595355,19.119312771125752,-24.291324328336994,-24.291324328336994,47.38459134447142,30.895471342720327,262.75,152.75,70.0,39260.75831516847,75
True,,294,3jG3vjwbEuQCR3YkJKtLmH41jqHx9n36BBW1Kznkpump,UAP,sol,abnormal,abnormal,OLD_MCAP_4W_UP15,1m,1778866409,2026-05-16 01:33:29,3,1778869526,2026-05-16 02:25:26,58316,43161.0104818774,40367.268115591534,1778827209,2026-05-15 14:40:09,6.920811084579695,18.843925777250764,0.0,2422719.56762686,22181.64269448582,0.5139277891512649,623835,5m,close_at_signal,4.3257781519033146e-05,2026-05-16 01:30:00,4.585016924932495e-05,2026-05-16 07:45:00,3.711314862357448e-05,2026-05-16 01:30:00,3.878297075381928e-05,2026-05-16 12:05:00,4.011731858198833e-05,2026-05-16 12:40:00,5.992881833644592,1.059928818336446,-7.259879787554602,-14.20468798834509,-14.20468798834509,15.413680279074926,12.503444940764375,371.51666666666665,0.0,260.0,5070.906691040917,73
True,,295,7WRX5QGuRLhGCJszpQjYmw6ihb6z8KRdAEHQUhGJpump,SAM,sol,abnormal,abnormal,OLD_MCAP_4W_UP15,5m,1778866552,2026-05-16 01:35:52,1,1778866552,2026-05-16 01:35:52,58328,83426.1145880514,83426.1145880514,1778866551,2026-05-16 01:35:51,0.0,17.09696070676373,0.0,108599.29491045498,38867.80132105728,0.4658949000919201,1962674,5m,close_at_signal,7.812128761491746e-05,2026-05-16 02:30:00,7.855087931938053e-05,2026-05-16 02:30:00,6.439039368230277e-05,2026-05-16 06:45:00,6.439039368230277e-05,2026-05-16 06:45:00,6.680867952116152e-05,2026-05-16 12:35:00,0.5499035123187612,1.0054990351231876,-14.480826467580854,-17.576379437443812,-17.576379437443812,18.02715101317015,14.948527502125497,54.13333333333333,309.1333333333333,255.0,15620.194541608837,90
